field_1,X,haulid,sppocean,Freq,wtcpue,logwtcpue,latgrid,longrid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,elev,tri,GRAVEL,SAND,MUD,habitat,GRAINSIZE,habitatFact,SST.actual,SST.seasonal.mean,SST.min,SST.max,SBT.actual,SBT.seasonal,SBT.min,SBT.max,survey,surveyfact,regionfact,rugosity,ocean,season
"157","372",196911-064-1690,centropristis striata_Atl,"5405",0.5,-0.693147180559945,37.975,-74.575,NEFSC_NEUS,"1969","1969","10","1690",37.95,-74.6,"37","17.7","18.7","19.3808057614698","18.7",-39.9444444444444,1.26736111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,19.08707428,18.8605423,3.843505859,25.57061577,11.88146496,11.76870823,5.644155502,11.92156124,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.818616649140485,Atl,Fall
"158","376",196911-067-1690,centropristis striata_Atl,"5405",0,-inf,38.625,-74.625,NEFSC_NEUS,"1969","1969","10","1690",38.65,-74.633333,"29","18.2","18.3","17.7710612729729","18.3",-28.8611111111111,0.510416666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,18.95462608,18.91851234,3.455748558,23.36370277,15.10501194,13.48037624,3.160972834,15.10501194,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.412385550952738,Atl,Fall
"159","383",196911-078-1010,centropristis striata_Atl,"5405",0,-inf,40.175,-73.475,NEFSC_NEUS,"1969","1969","10","1010",40.183333,-73.466667,"36","17","17.3","16.0893578713299","17.3",-38.1944444444444,1.06944444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,18.36636162,18.07441711,3.460956573,23.3645668,10.0868721,10.40853691,3.539059162,10.0868721,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.727280186929404,Atl,Fall
"160","388",196911-087-1050,centropristis striata_Atl,"5405",0,-inf,40.775,-71.875,NEFSC_NEUS,"1969","1969","10","1050",40.766667,-71.866667,"58","12.2","15.8","16.4295564282799","15.8",-42.1388888888889,1.40972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,16.63609695,16.35358429,3.589505434,21.55208015,8.496281624,8.835589409,3.708288431,10.05982494,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.879511480370859,Atl,Fall
"161","390",196911-090-1050,centropristis striata_Atl,"5405",0.5,-0.693147180559945,40.975,-71.725,NEFSC_NEUS,"1969","1969","10","1050",40.966667,-71.733333,"48","12","15.7","16.4295564282799","15.7",-47.4444444444444,2.19444444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,16.63609695,16.35358429,3.589505434,21.55208015,8.496281624,8.835589409,3.708288431,10.05982494,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.16141318990714,Atl,Fall
"162","391",196911-091-1090,centropristis striata_Atl,"5405",0.5,-0.693147180559945,41.225,-70.575,NEFSC_NEUS,"1969","1969","10","1090",41.2,-70.566667,"34","13.9","14","14.6011764453528","14",-29.9444444444444,1.12847222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,15.35151958,15.31669044,3.498926401,19.83540154,7.96747303,8.276965141,3.585095644,9.980633736,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.755404455800265,Atl,Fall
"163","397",196911-094-1090,centropristis striata_Atl,"5405",0,-inf,40.925,-70.625,NEFSC_NEUS,"1969","1969","10","1090",40.916667,-70.65,"58","13.9","14.3","16.6509454212615","14.3",-50.2222222222222,0.569444444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,16.9505291,16.59057999,4.079324245,21.26122665,12.70966339,11.68758869,5.709270477,12.70966339,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.450721699696285,Atl,Fall
"164","410",197003-240-1750,centropristis striata_Atl,"5405",0.5,-0.693147180559945,39.025,-72.825,NEFSC_NEUS,"1970","1970","4","1750",39,-72.833333,"119","11.3","5.8","6.59700218224289","5.8",-124.805555555556,15.65625,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.766097546,8.328681946,5.909886837,26.15676689,3.034254551,3.05934,3.034254551,3.232146978,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,2.81278552136612,Atl,Spring
"165","413",197003-242-1740,centropristis striata_Atl,"5405",0.9,-0.105360515657826,38.875,-73.025,NEFSC_NEUS,"1970","1970","4","1740",38.85,-73.016667,"99","8","6.2","7.52188572827366","6.2",-92.9444444444444,3.69444444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.702019691,7.250988007,4.341741085,26.22334671,3.427212477,3.446465969,3.351503611,3.618756056,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.54637977646696,Atl,Spring
"166","417",197003-247-1700,centropristis striata_Atl,"5405",0.9,-0.105360515657826,38.425,-73.725,NEFSC_NEUS,"1970","1970","4","1700",38.416667,-73.733333,"82","7.8","6.6","7.52188572827366","6.6",-74.8888888888889,3.03819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.214703083,7.696502686,4.750812531,25.80536842,4.095990658,3.990264654,3.44856143,4.095990658,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.39579767238272,Atl,Spring
"167","424",197003-261-1710,centropristis striata_Atl,"5405",0.5,-0.693147180559945,37.925,-74.075,NEFSC_NEUS,"1970","1970","4","1710",37.916667,-74.083333,"120","12.2","7.8","8.3522009321445","7.8",-129.388888888889,3.60069444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.609675884,8.334269524,5.411303997,25.77527809,4.027566433,3.950452566,3.595928907,4.027566433,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.52620725828438,Atl,Spring
"168","427",197003-262-1700,centropristis striata_Atl,"5405",1.8,0.587786664902119,37.775,-74.275,NEFSC_NEUS,"1970","1970","4","1700",37.8,-74.266667,"94","7.1","5.2","8.3522009321445","5.2",-95.8888888888889,2.87847222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.609675884,8.334269524,5.411303997,25.77527809,4.027566433,3.950452566,3.595928907,4.027566433,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.35544131893325,Atl,Spring
"169","430",197003-264-1660,centropristis striata_Atl,"5405",0.5,-0.693147180559945,37.525,-74.375,NEFSC_NEUS,"1970","1970","4","1660",37.516667,-74.366667,"105","12","7.2","8.3522009321445","7.2",-114.277777777778,8.6875,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,6.609675884,8.334269524,5.411303997,25.77527809,4.027566433,3.950452566,3.595928907,4.027566433,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,2.27083639467947,Atl,Spring
"170","431",197003-265-1660,centropristis striata_Atl,"5405",1.4,0.336472236621213,37.525,-74.475,NEFSC_NEUS,"1970","1970","4","1660",37.516667,-74.483333,"76","8.9","7","8.3522009321445","7",-79.7777777777778,4.03819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.609675884,8.334269524,5.411303997,25.77527809,4.027566433,3.950452566,3.595928907,4.027566433,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.61704777274824,Atl,Spring
"171","441",197003-274-1610,centropristis striata_Atl,"5405",0.5,-0.693147180559945,36.375,-75.225,NEFSC_NEUS,"1970","1970","4","1610",36.383333,-75.25,"46","7.6","11.8","10.4858880895882","11.8",-31.3055555555556,0.878472222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,11.28680325,11.38407898,4.881494522,23.70648003,11.40089893,10.91327572,6.621631145,23.2884922,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.630458798710536,Atl,Spring
"172","443",197003-276-1610,centropristis striata_Atl,"5405",0.5,-0.693147180559945,35.775,-75.125,NEFSC_NEUS,"1970","1970","4","1610",35.75,-75.116667,"36","8.4","12.1","13.0842691000781","12.1",-30.6666666666667,1.70486111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,12.19291687,12.02261257,6.03969717,23.93713188,8.513156891,7.871842861,4.592778683,19.64270592,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.995050565734802,Atl,Spring
"173","445",197003-277-1620,centropristis striata_Atl,"5405",2.7,0.993251773010283,35.925,-74.925,NEFSC_NEUS,"1970","1970","4","1620",35.933333,-74.95,"64","7.2","9.9","13.7359529295431","9.9",-69.2777777777778,5.26041666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,13.72281647,14.72918034,11.09608841,25.8755703,3.579204559,3.595906258,3.37352109,3.745823145,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.83424674306737,Atl,Spring
"174","447",197003-278-1620,centropristis striata_Atl,"5405",0.9,-0.105360515657826,35.925,-74.875,NEFSC_NEUS,"1970","1970","4","1620",35.933333,-74.866667,"88","9.1","9.6","13.7359529295431","9.6",-91.9722222222222,2.82638888888889,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,13.72281647,14.72918034,11.09608841,25.8755703,3.579204559,3.595906258,3.37352109,3.745823145,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.34192150957691,Atl,Spring
"175","450",197006-031-1610,centropristis striata_Atl,"5405",3.6,1.28093384546206,36.325,-75.125,NEFSC_NEUS,"1970","1970","9","1610",36.333333,-75.116667,"31","10.5","25.5","23.8860725571123","25.5",-34.1111111111111,1.27430555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.83735847,22.19108009,4.881494522,23.70648003,17.85260391,18.12171745,6.621631145,23.2884922,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.821674755499306,Atl,Fall
"176","451",197006-034-1650,centropristis striata_Atl,"5405",1.8,0.587786664902119,36.775,-75.575,NEFSC_NEUS,"1970","1970","9","1650",36.75,-75.6,"19","18.3","25.2","23.8860725571123","25.2",-22.1666666666667,0.805555555555555,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.45038605,23.8383255,2.300346613,25.45038605,24.75770187,22.61282158,2.278164148,24.75770187,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.590868331439527,Atl,Fall
"177","453",197006-035-1650,centropristis striata_Atl,"5405",1.4,0.336472236621213,36.925,-75.575,NEFSC_NEUS,"1970","1970","9","1650",36.933333,-75.583333,"23","16.3","24.8","23.8860725571123","24.8",-20.1388888888889,0.885416666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,25.45038605,23.8383255,2.300346613,25.45038605,24.75770187,22.61282158,2.278164148,24.75770187,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.634148839797989,Atl,Fall
"178","456",197006-039-1650,centropristis striata_Atl,"5405",2.3,0.832909122935104,37.475,-75.375,NEFSC_NEUS,"1970","1970","9","1650",37.45,-75.383333,"26","15.7","23.6","23.0069434593102","23.6",-23.0555555555556,1.11805555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.48132133,23.69926643,4.738194942,24.92265892,12.03676224,12.46814919,6.635359287,14.26417065,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.750498477031411,Atl,Fall
"179","458",197006-048-1690,centropristis striata_Atl,"5405",0.5,-0.693147180559945,38.825,-74.425,NEFSC_NEUS,"1970","1970","9","1690",38.816667,-74.433333,"27","10.6","22.9","22.2950059525214","22.9",-27.3333333333333,2.47916666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.32587242,22.44893646,4.266712666,24.89659691,8.926921844,9.371520042,7.037941933,11.02396202,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.24679280150886,Atl,Fall
"180","464",197006-064-1090,centropristis striata_Atl,"5405",0,-inf,40.975,-70.225,NEFSC_NEUS,"1970","1970","10","1090",40.983333,-70.216667,"28","15.2","15.9","17.3582905515289","15.9",-29.1388888888889,1.04166666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,16.80331421,15.88506413,3.80514884,21.69602585,8.598426819,9.758379936,4.808876038,12.20072746,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.713766467762681,Atl,Fall
"181","478",197101-156-1630,centropristis striata_Atl,"5405",0,-inf,36.025,-74.775,NEFSC_NEUS,"1971","1971","4","1630",36.033333,-74.766667,"146","9.6","9.2","12.1040598176242","9.2",-390.555555555556,57.1840277777778,"4.84111213684082","82.4936065673828","12.6609268188477",slope_soft,2.21283841133118,soft,9.826357841,11.80066776,9.826357841,23.07077026,4.333330631,4.282396793,3.269785404,4.333330631,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.06361088026478,Atl,Spring
"182","481",197101-157-1620,centropristis striata_Atl,"5405",3.2,1.16315080980568,36.025,-74.875,NEFSC_NEUS,"1971","1971","4","1620",36,-74.866667,"78","9.4","8.5","12.1040598176242","8.5",-84.9444444444444,3.02777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,11.96326542,13.74983025,10.6445446,24.31821251,3.804415703,3.79125905,3.315360546,3.804415703,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.39321480396446,Atl,Spring
"183","485",197101-158-1620,centropristis striata_Atl,"5405",0,-inf,36.025,-74.875,NEFSC_NEUS,"1971","1971","4","1620",36.05,-74.866667,"75","9.7","8.9","12.1040598176242","8.9",-84.9444444444444,3.02777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,9.826357841,11.80066776,9.826357841,23.07077026,4.333330631,4.282396793,3.269785404,4.333330631,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.39321480396446,Atl,Spring
"184","486",197101-160-1630,centropristis striata_Atl,"5405",1.4,0.336472236621213,36.175,-74.775,NEFSC_NEUS,"1971","1971","4","1630",36.183333,-74.783333,"137","9.8","10.3","12.1040598176242","10.3",-298.166666666667,57.3125,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,9.826357841,11.80066776,9.826357841,23.07077026,4.333330631,4.282396793,3.269785404,4.333330631,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.06581647860756,Atl,Spring
"185","488",197101-162-1660,centropristis striata_Atl,"5405",7.3,1.98787434815435,36.825,-74.675,NEFSC_NEUS,"1971","1971","4","1660",36.833333,-74.7,"91","9","8.7","12.1040598176242","8.7",-122.055555555556,20.7152777777778,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,8.775092125,10.52014446,8.775092125,24.73715019,4.370834351,4.351227283,3.498430967,4.370834351,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.07801605788184,Atl,Spring
"186","490",197101-163-1680,centropristis striata_Atl,"5405",1.4,0.336472236621213,36.975,-74.625,NEFSC_NEUS,"1971","1971","4","1680",36.983333,-74.616667,"206",NA,NA,"12.1040598176242","12.1040598176242",-262.944444444444,63.5625,"2.73500418663025","54.7698516845703","42.4917144775391",slope_soft,4.20490837097168,soft,8.775092125,10.52014446,8.775092125,24.73715019,4.370834351,4.351227283,3.498430967,4.370834351,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,4.16763374687986,Atl,Spring
"187","501",197101-177-1740,centropristis striata_Atl,"5405",0,-inf,38.725,-73.225,NEFSC_NEUS,"1971","1971","4","1740",38.716667,-73.25,"88","9.5","7.8","8.03011069469544","7.8",-92.9166666666667,3.95486111111111,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.656039238,7.541475773,5.601748466,25.46106911,4.333880424,4.330391407,3.266855001,4.772497654,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.60036913734089,Atl,Spring
"188","502",197101-179-1750,centropristis striata_Atl,"5405",0,-inf,38.725,-73.075,NEFSC_NEUS,"1971","1971","4","1750",38.716667,-73.1,"139","11.5","9.1","8.03011069469544","9.1",-180.694444444444,20.1527777777778,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,6.656039238,7.541475773,5.601748466,25.46106911,4.333880424,4.330391407,3.266855001,4.772497654,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.05177123387911,Atl,Spring
"189","515",197106-002-1050,centropristis striata_Atl,"5405",0,-inf,41.275,-71.075,NEFSC_NEUS,"1971","1971","9","1050",41.25,-71.083333,"38","12.6","19.1","19.1483922614021","19.1",-38.6111111111111,1.39583333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,17.94865227,17.6163311,2.452684164,18.25848579,6.550952911,6.553937912,3.029662371,10.57302761,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.873731117455359,Atl,Fall
"190","516",197106-003-1090,centropristis striata_Atl,"5405",0,-inf,41.125,-70.775,NEFSC_NEUS,"1971","1971","9","1090",41.133333,-70.783333,"37","13.5","17.6","18.4119579914904","17.6",-35.1388888888889,1.10763888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,18.06713676,17.48195839,2.846075773,18.06713676,6.483469486,6.511237621,3.179787874,10.05046272,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.745568310923552,Atl,Fall
"191","521",197106-014-1050,centropristis striata_Atl,"5405",0,-inf,40.725,-72.275,NEFSC_NEUS,"1971","1971","10","1050",40.733333,-72.283333,"40","10.9","19","17.3947299466128","19",-42.0555555555556,1,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,18.42070007,17.92481232,3.600110769,20.25584221,6.738677979,6.752404213,4.397534847,10.91171551,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.693147180559945,Atl,Fall
"192","529",197106-045-1700,centropristis striata_Atl,"5405",0,-inf,38.325,-73.825,NEFSC_NEUS,"1971","1971","10","1700",38.316667,-73.85,"80","15.7","23","19.9466808143957","23",-81.8888888888889,3.10069444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,20.82283783,20.55290985,6.445476532,25.46181107,3.84319067,3.877811909,3.84319067,4.947820663,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.41115633606142,Atl,Fall
"193","530",197106-075-1690,centropristis striata_Atl,"5405",0.9,-0.105360515657826,37.875,-74.675,NEFSC_NEUS,"1971","1971","10","1690",37.883333,-74.683333,"41","12.6","21","20.7311904856784","21",-42.3611111111111,0.503472222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,19.77212143,19.96864128,6.226811409,25.02749634,10.71485138,10.85016441,8.611637115,13.19335651,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.407777247866544,Atl,Fall
"194","531",197106-076-1650,centropristis striata_Atl,"5405",0.9,-0.105360515657826,37.525,-74.825,NEFSC_NEUS,"1971","1971","10","1650",37.516667,-74.816667,"39","9.7","20.9","20.7311904856784","20.9",-35.2777777777778,1.88541666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,19.77212143,19.96864128,6.226811409,25.02749634,10.71485138,10.85016441,8.611637115,13.19335651,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.0596693147195,Atl,Fall
"195","540",197106-081-1650,centropristis striata_Atl,"5405",1.8,0.587786664902119,36.525,-75.425,NEFSC_NEUS,"1971","1971","10","1650",36.55,-75.416667,"25","21","21","20.7299674872763","21",-23.8611111111111,1.87152777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.08778191,20.71911049,7.741394997,23.5833931,14.76029205,13.65160179,8.168876648,15.36642075,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.05484421488775,Atl,Fall
"196","544",197106-083-1610,centropristis striata_Atl,"5405",0.5,-0.693147180559945,35.775,-75.025,NEFSC_NEUS,"1971","1971","10","1610",35.766667,-75.033333,"36","10.5","22.4","22.382581749275","22.4",-46.0555555555556,0.579861111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.38512611,21.6322937,8.562719345,22.59097862,18.88309288,14.73334599,5.959769249,18.88309288,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.457336938815005,Atl,Fall
"197","545",197106-103-1090,centropristis striata_Atl,"5405",0,-inf,40.925,-70.725,NEFSC_NEUS,"1971","1971","10","1090",40.933333,-70.75,"49","11.6","17","18.0656339296495","17",-51.25,1.33680555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,18.48776245,17.97566032,3.988744497,21.21951294,9.691426277,9.651085854,6.043491364,14.68330383,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.848784849508782,Atl,Fall
"198","549",197202-019-1060,centropristis striata_Atl,"5405",0,-inf,40.375,-72.075,NEFSC_NEUS,"1972","1972","3","1060",40.4,-72.1,"62","6.2","5.6","4.54137138550894","5.6",-62.5,0.597222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.507641792,6.127997875,4.450226307,24.99377632,8.595301628,8.501469612,5.889380932,9.411751747,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.468266009347195,Atl,Spring
"199","553",197202-041-1700,centropristis striata_Atl,"5405",4.1,1.41098697371026,38.425,-73.725,NEFSC_NEUS,"1972","1972","3","1700",38.433333,-73.75,"70","11","8","7.16484139272658","8",-74.8888888888889,3.03819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,7.972640514,8.224445343,6.445476532,25.46181107,4.172673225,4.200195313,3.84319067,4.68915844,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.39579767238272,Atl,Spring
