field_1,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
"959329",196803-056-1710,NEFSC_NEUSSpring,"1968","1968","3","1710",37.933333,-74.05,"137","9.3","6.4","7.0368205436626","6.4",centropristis striata_Atl,"5405","0"
"959414",196803-065-1750,NEFSC_NEUSSpring,"1968","1968","3","1750",38.666667,-73.233333,"113","8.9","6.8","5.98112769832203","6.8",stenotomus chrysops_Atl,"6935","0.5"
"959453",196803-070-1740,NEFSC_NEUSSpring,"1968","1968","3","1740",39.15,-72.833333,"87","8.2","6.5","4.7073489015385","6.5",paralichthys dentatus_Atl,"12598","4.5"
"959454",196803-070-1740,NEFSC_NEUSSpring,"1968","1968","3","1740",39.15,-72.833333,"87","8.2","6.5","4.7073489015385","6.5",stenotomus chrysops_Atl,"6935","2.5"
"959505",196803-074-1030,NEFSC_NEUSSpring,"1968","1968","3","1030",39.366667,-72.616667,"117","10","7","4.7073489015385","7",paralichthys dentatus_Atl,"12598","0.9"
"959512",196803-075-1020,NEFSC_NEUSSpring,"1968","1968","3","1020",39.283333,-72.75,"106","8.7","5","4.7073489015385","5",paralichthys dentatus_Atl,"12598","0.5"
"959704",196803-093-1070,NEFSC_NEUSSpring,"1968","1968","3","1070",40.1,-70.566667,"131","11.2","4.8","4.4596691797858","4.8",paralichthys dentatus_Atl,"12598","3.2"
"959803",196803-103-1110,NEFSC_NEUSSpring,"1968","1968","3","1110",39.983333,-69.666667,"135","10.4","5.1","7.10629927557436","5.1",paralichthys dentatus_Atl,"12598","2.7"
"961194",196817-001-1050,NEFSC_NEUSFall,"1968","1968","10","1050",41.266667,-71.116667,"41","11.6","14.8","15.1162217222829","14.8",stenotomus chrysops_Atl,"6935","12.2"
"961701",196817-054-1610,NEFSC_NEUSFall,"1968","1968","10","1610",35.833333,-75.25,"28","20.7","21.1","22.6122391225712","21.1",paralichthys dentatus_Atl,"12598","0.5"
"961702",196817-054-1610,NEFSC_NEUSFall,"1968","1968","10","1610",35.833333,-75.25,"28","20.7","21.1","22.6122391225712","21.1",stenotomus chrysops_Atl,"6935","0"
"961703",196817-054-1610,NEFSC_NEUSFall,"1968","1968","10","1610",35.833333,-75.25,"28","20.7","21.1","22.6122391225712","21.1",centropristis striata_Atl,"5405","0"
"961704",196817-055-1610,NEFSC_NEUSFall,"1968","1968","10","1610",36,-75.283333,"29","20.2","21","20.8034577766452","21",stenotomus chrysops_Atl,"6935","20.9"
"961708",196817-055-1610,NEFSC_NEUSFall,"1968","1968","10","1610",36,-75.283333,"29","20.2","21","20.8034577766452","21",centropristis striata_Atl,"5405","1.4"
"961712",196817-056-1610,NEFSC_NEUSFall,"1968","1968","10","1610",36.133333,-75.133333,"36",NA,"20.8","20.8034577766452","20.8",centropristis striata_Atl,"5405","0.5"
"961715",196817-056-1610,NEFSC_NEUSFall,"1968","1968","10","1610",36.133333,-75.133333,"36",NA,"20.8","20.8034577766452","20.8",stenotomus chrysops_Atl,"6935","0.5"
"961721",196817-057-1610,NEFSC_NEUSFall,"1968","1968","10","1610",36.033333,-75.016667,"37","20.3","20.7","20.8034577766452","20.7",centropristis striata_Atl,"5405","0"
"961784",196817-064-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.6,-75.4,"17","20.1","20.2","20.8034577766452","20.2",stenotomus chrysops_Atl,"6935","0.5"
"961791",196817-065-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.566667,-75.566667,"19","20.7","20.5","20.8034577766452","20.5",stenotomus chrysops_Atl,"6935","4.1"
"961798",196817-066-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.783333,-75.55,"19","20.3","20.7","20.8034577766452","20.7",stenotomus chrysops_Atl,"6935","7.3"
"961803",196817-066-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.783333,-75.55,"19","20.3","20.7","20.8034577766452","20.7",centropristis striata_Atl,"5405","0"
"961804",196817-066-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.783333,-75.55,"19","20.3","20.7","20.8034577766452","20.7",paralichthys dentatus_Atl,"12598","3.2"
"961806",196817-067-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.866667,-75.383333,"29","19","20.5","20.8034577766452","20.5",paralichthys dentatus_Atl,"12598","5.9"
"961807",196817-067-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.866667,-75.383333,"29","19","20.5","20.8034577766452","20.5",stenotomus chrysops_Atl,"6935","1.2"
"961808",196817-067-1650,NEFSC_NEUSFall,"1968","1968","10","1650",36.866667,-75.383333,"29","19","20.5","20.8034577766452","20.5",centropristis striata_Atl,"5405","0.9"
"961815",196817-068-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37,-75.05,"39","19.9","20.8","19.1964676627731","20.8",paralichthys dentatus_Atl,"12598","0.9"
"961816",196817-068-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37,-75.05,"39","19.9","20.8","19.1964676627731","20.8",centropristis striata_Atl,"5405","1.8"
"961822",196817-069-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.083333,-75.333333,"28","19.2","20.7","19.1964676627731","20.7",stenotomus chrysops_Atl,"6935","0"
"961825",196817-069-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.083333,-75.333333,"28","19.2","20.7","19.1964676627731","20.7",centropristis striata_Atl,"5405","0.9"
"961827",196817-069-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.083333,-75.333333,"28","19.2","20.7","19.1964676627731","20.7",paralichthys dentatus_Atl,"12598","0.9"
"961833",196817-070-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.216667,-75.266667,"23","19.9","20.2","19.1964676627731","20.2",centropristis striata_Atl,"5405","0.5"
"961838",196817-070-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.216667,-75.266667,"23","19.9","20.2","19.1964676627731","20.2",paralichthys dentatus_Atl,"12598","3.6"
"961845",196817-071-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.683333,-75.116667,"27","17.7","19.7","19.1964676627731","19.7",paralichthys dentatus_Atl,"12598","7.3"
"961849",196817-071-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.683333,-75.116667,"27","17.7","19.7","19.1964676627731","19.7",centropristis striata_Atl,"5405","0"
"961850",196817-071-1650,NEFSC_NEUSFall,"1968","1968","10","1650",37.683333,-75.116667,"27","17.7","19.7","19.1964676627731","19.7",stenotomus chrysops_Atl,"6935","0.9"
"961854",196817-072-1690,NEFSC_NEUSFall,"1968","1968","10","1690",37.816667,-74.6,"53","12","19.8","20.1432681707272","19.8",stenotomus chrysops_Atl,"6935","0"
"961868",196817-073-1690,NEFSC_NEUSFall,"1968","1968","10","1690",37.866667,-74.683333,"40","13.5","19.9","20.1432681707272","19.9",centropristis striata_Atl,"5405","0.9"
"961871",196817-073-1690,NEFSC_NEUSFall,"1968","1968","10","1690",37.866667,-74.683333,"40","13.5","19.9","20.1432681707272","19.9",paralichthys dentatus_Atl,"12598","7.3"
"961878",196817-074-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.133333,-74.783333,"26","19","19.8","18.3406105775452","19.8",paralichthys dentatus_Atl,"12598","5.4"
"961880",196817-074-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.133333,-74.783333,"26","19","19.8","18.3406105775452","19.8",stenotomus chrysops_Atl,"6935","1.8"
"961881",196817-074-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.133333,-74.783333,"26","19","19.8","18.3406105775452","19.8",centropristis striata_Atl,"5405","1.4"
"961891",196817-075-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.3,-74.716667,"25","17.6","19.7","18.3406105775452","19.7",centropristis striata_Atl,"5405","0.9"
"961893",196817-075-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.3,-74.716667,"25","17.6","19.7","18.3406105775452","19.7",paralichthys dentatus_Atl,"12598","13.2"
"961898",196817-075-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.3,-74.716667,"25","17.6","19.7","18.3406105775452","19.7",stenotomus chrysops_Atl,"6935","0.9"
"961902",196817-076-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.4,-74.433333,"44","10.9","19.3","18.3406105775452","19.3",paralichthys dentatus_Atl,"12598","0.9"
"961911",196817-077-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.616667,-74.683333,"26","12.3","19.5","18.3406105775452","19.5",paralichthys dentatus_Atl,"12598","3.6"
"961918",196817-078-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.583333,-74.516667,"31","12.3","19.5","18.3406105775452","19.5",paralichthys dentatus_Atl,"12598","2.3"
"961932",196817-080-1690,NEFSC_NEUSFall,"1968","1968","10","1690",38.816667,-74.1,"42","9.8","19.8","18.3406105775452","19.8",paralichthys dentatus_Atl,"12598","2.3"
"961952",196817-082-1730,NEFSC_NEUSFall,"1968","1968","10","1730",38.983333,-73.983333,"37","10.6","18.9","18.7800226896827","18.9",paralichthys dentatus_Atl,"12598","10.9"
"961998",196817-085-1730,NEFSC_NEUSFall,"1968","1968","10","1730",39.55,-73.716667,"28","15.1","18.5","17.1381263090961","18.5",stenotomus chrysops_Atl,"6935","0.5"
"962001",196817-085-1730,NEFSC_NEUSFall,"1968","1968","10","1730",39.55,-73.716667,"28","15.1","18.5","17.1381263090961","18.5",paralichthys dentatus_Atl,"12598","0.5"
"962026",196817-087-1730,NEFSC_NEUSFall,"1968","1968","10","1730",39.583333,-73.333333,"34","9.1","18.1","17.1381263090961","18.1",stenotomus chrysops_Atl,"6935","0.9"
"962058",196817-091-1010,NEFSC_NEUSFall,"1968","1968","10","1010",40.233333,-73.433333,"36","10","18","16.2455249552571","18",paralichthys dentatus_Atl,"12598","8.6"
"962243",196817-104-1090,NEFSC_NEUSFall,"1968","1968","10","1090",41.016667,-70.683333,"46","14.3","15.7","14.5368726611733","15.7",centropristis striata_Atl,"5405","0"
"962250",196817-104-1090,NEFSC_NEUSFall,"1968","1968","10","1090",41.016667,-70.683333,"46","14.3","15.7","14.5368726611733","15.7",stenotomus chrysops_Atl,"6935","0"
"962260",196817-105-1090,NEFSC_NEUSFall,"1968","1968","10","1090",40.916667,-70.733333,"50","15.3","16","16.5590821215137","16",stenotomus chrysops_Atl,"6935","0"
"962296",196817-107-1090,NEFSC_NEUSFall,"1968","1968","10","1090",40.883333,-70.2,"30","14.2","14.5","16.5590821215137","14.5",stenotomus chrysops_Atl,"6935","6.8"
"962311",196817-108-1090,NEFSC_NEUSFall,"1968","1968","10","1090",40.65,-69.933333,"49","14.1","14.2","17.1255704257874","14.2",stenotomus chrysops_Atl,"6935","0.9"
"964329",196902-033-1660,NEFSC_NEUSSpring,"1969","1969","3","1660",37.5,-74.583333,"80",NA,"5.1","6.92745562310801","5.1",stenotomus chrysops_Atl,"6935","0"
"964331",196902-033-1660,NEFSC_NEUSSpring,"1969","1969","3","1660",37.5,-74.583333,"80",NA,"5.1","6.92745562310801","5.1",paralichthys dentatus_Atl,"12598","1.8"
"964333",196902-034-1660,NEFSC_NEUSSpring,"1969","1969","3","1660",37.45,-74.6,"55","6.2","5.2","6.92745562310801","5.2",paralichthys dentatus_Atl,"12598","0.5"
"964341",196902-035-1650,NEFSC_NEUSSpring,"1969","1969","3","1650",37.466667,-74.683333,"55","6","5.3","6.92745562310801","5.3",paralichthys dentatus_Atl,"12598","0.9"
"964386",196902-041-1610,NEFSC_NEUSSpring,"1969","1969","3","1610",36.466667,-75.533333,"23","4.1","4.1","8.49973663828644","4.1",paralichthys dentatus_Atl,"12598","0"
"964406",196902-044-1620,NEFSC_NEUSSpring,"1969","1969","3","1620",35.833333,-74.933333,"71","6","6.1","12.0633159274535","6.1",paralichthys dentatus_Atl,"12598","4.5"
"964412",196902-045-1630,NEFSC_NEUSSpring,"1969","1969","3","1630",35.916667,-74.833333,"139","9.2","6.7","12.0633159274535","6.7",stenotomus chrysops_Atl,"6935","268.5"
"964415",196902-045-1630,NEFSC_NEUSSpring,"1969","1969","3","1630",35.916667,-74.833333,"139","9.2","6.7","12.0633159274535","6.7",centropristis striata_Atl,"5405","139.3"
"964417",196902-046-1630,NEFSC_NEUSSpring,"1969","1969","3","1630",36.033333,-74.8,"113","9.5","6.4","9.77608792613283","6.4",stenotomus chrysops_Atl,"6935","3.2"
"964419",196902-046-1630,NEFSC_NEUSSpring,"1969","1969","3","1630",36.033333,-74.8,"113","9.5","6.4","9.77608792613283","6.4",centropristis striata_Atl,"5405","1.4"
"964430",196902-047-1640,NEFSC_NEUSSpring,"1969","1969","3","1640",36.083333,-74.733333,"188",NA,"6.4","9.77608792613283","6.4",centropristis striata_Atl,"5405","10"
"964433",196902-047-1640,NEFSC_NEUSSpring,"1969","1969","3","1640",36.083333,-74.733333,"188",NA,"6.4","9.77608792613283","6.4",stenotomus chrysops_Atl,"6935","0"
"964445",196902-048-1620,NEFSC_NEUSSpring,"1969","1969","3","1620",36.2,-74.866667,"86","6.3","5.8","9.77608792613283","5.8",paralichthys dentatus_Atl,"12598","2.3"
"964449",196902-048-1620,NEFSC_NEUSSpring,"1969","1969","3","1620",36.2,-74.866667,"86","6.3","5.8","9.77608792613283","5.8",centropristis striata_Atl,"5405","1.4"
"964482",196902-051-1670,NEFSC_NEUSSpring,"1969","1969","3","1670",36.516667,-74.75,"141","10.7","7.2","9.77608792613283","7.2",paralichthys dentatus_Atl,"12598","19.1"
"964484",196902-051-1670,NEFSC_NEUSSpring,"1969","1969","3","1670",36.516667,-74.75,"141","10.7","7.2","9.77608792613283","7.2",centropristis striata_Atl,"5405","6.8"
"964507",196902-052-1680,NEFSC_NEUSSpring,"1969","1969","3","1680",36.65,-74.7,"188",NA,"8.9","9.77608792613283","8.9",centropristis striata_Atl,"5405","0.5"
"964513",196902-053-1660,NEFSC_NEUSSpring,"1969","1969","3","1660",37.016667,-74.716667,"82","9","8.1","6.92745562310801","8.1",paralichthys dentatus_Atl,"12598","1.8"
"964539",196902-057-1720,NEFSC_NEUSSpring,"1969","1969","3","1720",37.65,-74.233333,"213","10.9","8.9","6.92745562310801","8.9",stenotomus chrysops_Atl,"6935","0"
"964571",196902-059-1700,NEFSC_NEUSSpring,"1969","1969","3","1700",38.15,-73.966667,"101","10.2","5.9","5.67233275483385","5.9",paralichthys dentatus_Atl,"12598","5.4"
"964583",196902-061-1710,NEFSC_NEUSSpring,"1969","1969","3","1710",38.283333,-73.65,"130","10.6","6.9","5.67233275483385","6.9",paralichthys dentatus_Atl,"12598","0.5"
"964603",196902-063-1710,NEFSC_NEUSSpring,"1969","1969","3","1710",38.4,-73.416667,"159","13.3","8.2","5.67233275483385","8.2",stenotomus chrysops_Atl,"6935","0"
"964643",196902-068-1740,NEFSC_NEUSSpring,"1969","1969","3","1740",39.183333,-72.833333,"83","8.5","7","5.06117624283607","7",paralichthys dentatus_Atl,"12598","0.9"
"966536",196911-001-1050,NEFSC_NEUSFall,"1969","1969","10","1050",41.05,-71.183333,"42","15.1","15.9","15.2540157958312","15.9",stenotomus chrysops_Atl,"6935","0"
"967013",196911-053-1620,NEFSC_NEUSFall,"1969","1969","10","1620",35.666667,-74.933333,"58","20.7","20.8","22.6257113786081","20.8",centropristis striata_Atl,"5405","4.5"
"967014",196911-053-1620,NEFSC_NEUSFall,"1969","1969","10","1620",35.666667,-74.933333,"58","20.7","20.8","22.6257113786081","20.8",stenotomus chrysops_Atl,"6935","7.2"
"967020",196911-054-1610,NEFSC_NEUSFall,"1969","1969","10","1610",35.833333,-75.1,"37","20.2","20.9","21.9691977764833","20.9",stenotomus chrysops_Atl,"6935","204.1"
"967028",196911-054-1610,NEFSC_NEUSFall,"1969","1969","10","1610",35.833333,-75.1,"37","20.2","20.9","21.9691977764833","20.9",centropristis striata_Atl,"5405","2.7"
"967039",196911-055-1610,NEFSC_NEUSFall,"1969","1969","10","1610",36.016667,-75.083333,"37","20.3","20.6","19.9215725520717","20.6",paralichthys dentatus_Atl,"12598","0.7"
"967042",196911-055-1610,NEFSC_NEUSFall,"1969","1969","10","1610",36.016667,-75.083333,"37","20.3","20.6","19.9215725520717","20.6",centropristis striata_Atl,"5405","0"
"967048",196911-055-1610,NEFSC_NEUSFall,"1969","1969","10","1610",36.016667,-75.083333,"37","20.3","20.6","19.9215725520717","20.6",stenotomus chrysops_Atl,"6935","11.3"
"967051",196911-056-1610,NEFSC_NEUSFall,"1969","1969","10","1610",36.45,-75.333333,"24","19.9","20.4","19.9215725520717","20.4",stenotomus chrysops_Atl,"6935","6.8"
"967068",196911-057-1650,NEFSC_NEUSFall,"1969","1969","10","1650",36.533333,-75.533333,"30","20.5","20.6","19.9215725520717","20.6",stenotomus chrysops_Atl,"6935","10"
"967075",196911-059-1650,NEFSC_NEUSFall,"1969","1969","10","1650",36.716667,-75.216667,"32","19.1","19.9","19.9215725520717","19.9",centropristis striata_Atl,"5405","0.5"
"967079",196911-059-1650,NEFSC_NEUSFall,"1969","1969","10","1650",36.716667,-75.216667,"32","19.1","19.9","19.9215725520717","19.9",stenotomus chrysops_Atl,"6935","0.9"
"967080",196911-059-1650,NEFSC_NEUSFall,"1969","1969","10","1650",36.716667,-75.216667,"32","19.1","19.9","19.9215725520717","19.9",paralichthys dentatus_Atl,"12598","0.5"
"967085",196911-060-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.133333,-74.933333,"42","18.9","19.9","19.3808057614698","19.9",paralichthys dentatus_Atl,"12598","3.6"
"967086",196911-060-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.133333,-74.933333,"42","18.9","19.9","19.3808057614698","19.9",centropristis striata_Atl,"5405","1.4"
"967099",196911-061-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.183333,-74.866667,"48","17.9","19.2","19.3808057614698","19.2",paralichthys dentatus_Atl,"12598","0.9"
"967101",196911-061-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.183333,-74.866667,"48","17.9","19.2","19.3808057614698","19.2",centropristis striata_Atl,"5405","9.1"
"967102",196911-061-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.183333,-74.866667,"48","17.9","19.2","19.3808057614698","19.2",stenotomus chrysops_Atl,"6935","3.2"
"967110",196911-062-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.333333,-75.016667,"51","18.7","19","18.4248187483263","19",centropristis striata_Atl,"5405","0.9"
"967113",196911-062-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.333333,-75.016667,"51","18.7","19","18.4248187483263","19",stenotomus chrysops_Atl,"6935","0.9"
"967116",196911-062-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.333333,-75.016667,"51","18.7","19","18.4248187483263","19",paralichthys dentatus_Atl,"12598","1.4"
"967120",196911-063-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.583333,-74.833333,"37","18.5","18.8","19.3808057614698","18.8",centropristis striata_Atl,"5405","0.9"
"967124",196911-063-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.583333,-74.833333,"37","18.5","18.8","19.3808057614698","18.8",paralichthys dentatus_Atl,"12598","0.5"
"967126",196911-063-1650,NEFSC_NEUSFall,"1969","1969","10","1650",37.583333,-74.833333,"37","18.5","18.8","19.3808057614698","18.8",stenotomus chrysops_Atl,"6935","0.9"
"967131",196911-064-1690,NEFSC_NEUSFall,"1969","1969","10","1690",37.95,-74.6,"37","17.7","18.7","19.3808057614698","18.7",paralichthys dentatus_Atl,"12598","3.6"
"967132",196911-064-1690,NEFSC_NEUSFall,"1969","1969","10","1690",37.95,-74.6,"37","17.7","18.7","19.3808057614698","18.7",stenotomus chrysops_Atl,"6935","0.9"
"967137",196911-064-1690,NEFSC_NEUSFall,"1969","1969","10","1690",37.95,-74.6,"37","17.7","18.7","19.3808057614698","18.7",centropristis striata_Atl,"5405","0.5"
"967142",196911-065-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.25,-74.483333,"42","17","17.8","17.7710612729729","17.8",paralichthys dentatus_Atl,"12598","2.3"
"967143",196911-065-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.25,-74.483333,"42","17","17.8","17.7710612729729","17.8",stenotomus chrysops_Atl,"6935","0"
"967152",196911-067-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.65,-74.633333,"29","18.2","18.3","17.7710612729729","18.3",stenotomus chrysops_Atl,"6935","0.5"
"967153",196911-067-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.65,-74.633333,"29","18.2","18.3","17.7710612729729","18.3",centropristis striata_Atl,"5405","0"
"967154",196911-067-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.65,-74.633333,"29","18.2","18.3","17.7710612729729","18.3",paralichthys dentatus_Atl,"12598","1.8"
"967159",196911-068-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.633333,-73.95,"55","12.2","16.2","18.4493155114493","16.2",paralichthys dentatus_Atl,"12598","0.5"
"967172",196911-068-1690,NEFSC_NEUSFall,"1969","1969","10","1690",38.633333,-73.95,"55","12.2","16.2","18.4493155114493","16.2",stenotomus chrysops_Atl,"6935","0"
"967192",196911-070-1730,NEFSC_NEUSFall,"1969","1969","10","1730",38.933333,-74.166667,"41","18","18","17.7710612729729","18",paralichthys dentatus_Atl,"12598","7.7"
"967249",196911-077-1010,NEFSC_NEUSFall,"1969","1969","10","1010",39.95,-73.483333,"41","13","17.2","16.9360284513683","17.2",stenotomus chrysops_Atl,"6935","0"
"967263",196911-078-1010,NEFSC_NEUSFall,"1969","1969","10","1010",40.183333,-73.466667,"36","17","17.3","16.0893578713299","17.3",stenotomus chrysops_Atl,"6935","3.2"
"967264",196911-078-1010,NEFSC_NEUSFall,"1969","1969","10","1010",40.183333,-73.466667,"36","17","17.3","16.0893578713299","17.3",centropristis striata_Atl,"5405","0"
"967269",196911-078-1010,NEFSC_NEUSFall,"1969","1969","10","1010",40.183333,-73.466667,"36","17","17.3","16.0893578713299","17.3",paralichthys dentatus_Atl,"12598","1.8"
